77072,2
69038,0
30228,1
65789,0
40351,0
59634,0
38950,0
2814,0
87123,2
25839,0
4352,0
31826,0
72088,0
44217,0
36530,0
20880,1
62012,0
62901,2
77381,1
48002,0
75631,0
13903,1
11965,0
52321,0
28339,0
622,0
61530,0
44136,1
56098,0
64633,0
47924,0
60558,0
11375,5
78666,3
16331,0
34983,1
98405,1
93067,1
40222,2
26056,0
85345,2
58229,0
73106,1
40873,0
2702,0
61615,1
20754,0
7004,0
64701,0
48146,1
40280,0
51433,0
6604,1
17576,0
32759,0
40078,0
61432,0
94610,3
53128,1
35173,1
44671,0
10804,1
18829,0
26032,0
65014,0
78239,1
19438,1
29032,0
19147,3
79406,0
79201,0
53156,0
56162,0
74027,0
70760,0
87121,2
14590,0
89830,0
90402,2
95051,3
49601,1
96793,2
17097,0
31733,0
66070,0
80012,2
92104,4
13617,0
54760,0
50606,0
34691,1
61251,0
39859,0
33594,1
19125,1
52411,1
64788,0
15904,1
54901,2
22920,0
57071,0
95595,0
16322,0
64123,0
87579,0
45838,0
12722,0
5355,0
92339,0
8825,0
31077,0
54611,0
77065,2
33931,1
60805,1
99576,1
61560,0
71670,0
83832,0
62208,1
47382,0
43925,0
60107,1
32818,1
94939,1
95709,0
99841,0
81122,0
2356,1
80473,0
14048,0
89121,3
11216,3
14621,1
43342,0
83847,0
41098,0
83239,0
33559,1
74845,0
81418,0
76877,0
11705,0
66616,0
25270,0
97101,0
92040,1
19444,1
48050,0
38870,0
13206,1
1840,0
54166,1
70754,0
87520,0
57429,0
56240,0
76645,0
98332,1
87722,1
93921,0
72131,0
21014,1
55339,0
8005,1
28399,0
65201,3
13138,0
74462,0
37851,0
2888,1
56350,0
23055,0
73853,0
74963,0
57067,0
29512,0
28694,0
66960,0
87731,0
57376,0
77436,0
69155,0
35757,0
33326,1
27809,0
43410,0
68753,0
17331,2
13695,0
43754,0
85192,0
93306,2
52044,0
10916,0
20608,0
86053,0
32692,0
63952,0
51527,0
21704,1
95476,2
52565,0
37680,0
99925,0
47921,0
37398,0
20707,2
90015,2
43319,0
27249,0
12546,0
24528,0
35447,0
98391,1
96080,1
29306,0
67446,0
70359,0
14012,0
54220,2
23111,1
76638,0
30144,2
64801,1
91803,2
97864,0
2186,1
45856,0
14769,0
66440,0
94801,1
48243,0
52581,0
80603,0
34268,0
56547,0
90010,3
24860,0
72212,0
53088,0
78705,3
20852,4
10314,3
23071,0
20659,1
64024,0
98597,1
51048,0
21084,0
44510,0
12824,0
67427,0
35749,1
48169,1
61531,0
38365,0
54568,0
86435,0
39572,0
44656,0
59540,0
73664,0
46979,0
93549,0
76366,0
18452,0
75691,0
26003,2
19954,0
78860,0
32208,1
34215,0
23185,2
47405,0
1561,0
7206,0
15847,0
78071,0
19130,3
61563,0
11803,1
54630,0
33859,0
30520,0
41014,0
28031,1
36426,0
64655,0
44506,0
8247,0
51526,0
81224,0
75180,0
56379,1
34269,0
78945,0
50606,0
54660,1
3770,0
50237,0
45750,1
57473,0
59318,0
33179,1
70006,1
6801,1
73539,0
44301,0
11354,4
68764,0
638,0
52136,0
73118,1
85340,1
24888,0
4863,0
89117,3
7423,1
56545,0
61533,0
74801,1
78851,0
74745,0
47280,0
93703,1
49083,0
4781,0
66966,0
2543,0
96112,0
12814,0
16834,0
30234,0
49887,0
58002,0
64061,0
57265,0
17371,0
67028,0
13301,0
71303,1
67159,0
75216,1
60929,0
69039,0
19044,1
30268,0
36043,0
44430,0
26812,0
17049,0
90049,4
33019,2
7842,0
92025,1
51008,0
84093,1
15012,1
91914,1
37181,0
72207,1
65077,0
50217,0
96785,0
4408,0
37135,1
99204,1
97489,0
79765,1
13219,1
8234,1
58718,0
67762,0
53963,0
68626,0
71355,0
1747,0
89018,0
17253,0
84101,1
78542,1
41222,0
19946,0
1034,0
6108,1
64788,0
36251,0
62417,0
73666,0
81242,0
28202,2
46229,1
12024,0
66778,0
32544,0
98547,0
73532,0
72517,0
7979,1
28301,0
30105,0
65552,0
21738,0
59466,0
37658,0
43963,0
48191,0
84337,0
93241,0
58075,0
62958,0
93901,1
62819,0
14450,2
68732,0
6783,0
83549,0
62410,0
94306,3
43115,0
16417,0
68752,0
76010,1
83462,0
49238,0
63091,0
76052,1
86301,1
41562,0
49101,0
13780,0
48890,0
15647,0
38749,0
73645,0
18603,1
77406,2
32073,1
4073,1
70070,0
94704,3
99727,0
64077,0
91384,1
20758,0
31779,0
27291,0
34103,1
8562,0
92868,2
72205,1
54129,0
95043,0
39665,0
75954,0
50261,0
78221,1
61760,0
57020,0
66948,0
32351,0
15412,0
92503,2
43824,0
50628,0
8022,1
53808,0
23192,0
68362,0
25849,0
35244,1
74068,0
37015,0
53943,0
1341,0
48415,0
50432,0
37617,0
83712,1
11704,1
78744,1
45303,0
65548,0
12778,0
75401,0
20204,0
46360,2
76630,0
76882,0
49130,0
38627,0
39361,0
72142,0
2889,1
31520,0
54629,0
37754,0
69352,0
18901,1
82510,0
68781,0
65062,0
3281,0
95528,0
98020,1
66712,0
43070,0
59433,0
4920,0
20710,0
21917,0
91602,2
7011,1
95310,0
4286,0
2108,1
78543,0
3811,0
36028,0
93645,0
79777,0
65550,0
92341,0
30307,2
8825,0
65334,0
72666,0
97634,0
94597,2
38474,0
47170,0
24801,0
57035,0
23608,2
44436,0
79096,0
78019,0
64442,0
32681,0
29540,0
60447,0
37228,0
59847,0
68766,0
71223,0
73538,0
85019,1
29436,0
49908,0
48732,0
97758,0
87930,0
5254,0
36540,0
1864,1
76209,1
34266,0
10707,1
24944,0
38961,0
19061,1
53963,0
45688,0
4637,0
33440,0
64458,0
75154,1
97880,0
56256,0
91945,1
34216,0
71766,0
65626,0
26505,2
76557,0
16150,0
56364,0
97089,0
46184,0
89404,0
78228,2
46517,1
42157,0
94533,2
18055,1
7045,1
73772,0
11770,0
45242,1
1036,0
90263,0
21230,2
95554,0
56374,0
55368,0
85338,1
15102,1
34474,1
54848,0
45819,0
52032,0
45315,0
87083,0
95467,0
17938,0
11104,2
87724,0
37329,0
64077,0
46917,0
43746,0
26105,0
84070,1
18833,0
92070,0
95255,0
55413,1
89702,0
50210,0
27299,0
76865,0
32697,0
25870,0
38846,0
16301,0
56037,0
11550,1
71454,0
12305,1
91001,2
84025,0
52317,1
40347,0
8029,0
30736,1
36784,0
72010,0
91767,1
18923,0
63011,1
64667,0
40489,0
43977,0
83548,0
84318,0
68368,0
59082,0
20783,1
95318,0
11980,0
63874,0
15019,0
63383,0
42765,0
4076,0
7018,1
39206,0
62996,0
6256,0
65470,0
95736,2
33186,2
37921,1
72021,0
91202,2
28423,0
17864,0
52065,0
52164,0
52641,0
77659,0
98817,0
55735,0
21044,3
84630,0
84501,0
44281,1
11729,1
99671,0
68792,0
28112,1
61447,0
35987,0
75235,1
41332,0
32658,0
98005,2
80027,2
10990,1
97325,0
17744,0
8827,0
88136,0
56381,0
54974,0
45648,0
56220,0
54806,1
44511,1
32778,1
31822,0
8319,0
28160,0
32218,2
65633,0
47512,0
69133,0
94109,8
49102,0
60064,0
93432,0
75603,0
8081,1
52041,0
72937,0
52726,0
85034,0
78039,0
36432,0
7047,2
50849,0
51521,0
5674,0
25160,0
87375,0
29180,0
62288,0
14127,1
78640,1
87567,0
99403,1
44855,0
7632,1
46959,0
39046,0
48884,0
47040,0
50582,0
39154,0
79848,0
47454,0
66512,0
63964,0
16218,0
16238,0
16423,0
16121,0
23223,2
58533,0
75495,0
12785,0
50467,0
97837,0
41183,0
64071,0
98158,0
83327,0
59041,0
47868,0
8072,0
70605,1
11691,1
97040,0
59636,0
38827,0
34695,1
23872,0
86054,0
40376,0
70743,1
22734,0
61866,0
6234,0
75961,0
63019,0
78947,0
77519,0
54537,0
12481,0
28031,1
80723,0
33972,0
87364,0
89434,1
14065,0
55949,0
34137,0
11743,2
7090,2
46506,0
85035,1
19453,0
58849,0
89440,0
78226,0
64157,1
17093,0
72587,0
38457,0
64167,0
56177,0
73109,1
49339,0
25202,0
48834,0
35045,0
77662,1
80526,2
78657,0
95132,3
60953,0
36720,0
64440,0
64421,0
53594,0
71654,0
5826,0
45011,2
2777,0
56481,0
40241,2
44050,0
77053,0
14723,0
6850,1
97384,0
28115,1
43748,0
5855,0
31011,0
47948,0
4863,0
90712,2
58205,0
54471,0
77612,0
53129,1
37166,0
34113,1
15344,0
3244,0
13835,0
24526,0
36541,0
58421,0
32459,1
33707,2
36610,0
37375,0
5052,0
19551,0
13214,0
82052,0
62891,0
71630,0
25124,0
10921,0
46327,0
31024,0
46601,0
33321,2
98051,0
12454,0
28349,0
37825,0
93254,0
41129,0
67103,0
43125,1
17844,0
27967,0
26147,0
14467,1
46815,1
10016,7
97885,0
92354,2
49046,0
79087,0
15361,0
33834,0
77005,2
55385,0
72046,0
38351,0
61705,0
66546,0
57031,0
43523,0
53574,0
34104,1
99607,0
53968,0
58219,0
79013,1
8353,0
19021,0
54498,0
53006,0
48766,0
31419,2
98373,1
77585,0
68761,0
45616,0
55390,0
27939,0
34604,0
69157,0
33877,0
80860,0
2127,3
96041,0
18212,0
16322,0
99737,0
63630,0
95935,0
24716,0
85040,1
25880,0
64671,0
97730,0
67460,1
55040,0
49283,0
65109,2
40213,1
10463,3
7924,0
37211,4
90068,3
4359,0
89509,2
82411,0
15722,0
25446,0
40923,0
76426,0
17311,0
50624,0
10075,4
20198,0
13315,0
31313,1
48128,0
47987,0
56294,0
29329,0
25826,0
69157,0
54659,0
24646,0
94963,0
37650,0
80929,0
50162,0
95955,0
95070,2
22202,3
21874,0
12136,0
36441,0
85209,1
61449,0
36607,0
33131,2
95828,2
29332,0
47455,0
25646,0
36276,0
73858,0
32922,0
98258,1
65789,0
48363,0
11101,2
52803,1
21231,2
5076,0
97111,0
57344,0
72153,0
75116,0
94923,1
18504,1
47906,4
46714,0
76402,0
37228,0
50851,0
15753,0
37141,0
27703,2
29579,1
60148,2
59419,0
25202,0
74949,0
58442,0
15611,0
56517,0
48383,0
50560,0
37311,1
64423,0
2136,1
92583,1
33967,1
85035,1
60646,2
46323,1
80401,2
26410,0
49307,1
92861,1
49637,0
98501,2
21122,2
93307,1
15460,0
12147,0
69123,0
52214,0
94030,2
31757,0
57350,1
64776,0
68718,0
52571,0
33432,2
40923,0
53092,1
43977,0
77302,0
8812,1
15349,0
52620,0
61831,0
10007,2
58214,0
58060,0
45166,0
82325,0
96708,1
67211,1
41183,0
28114,0
43717,0
25836,0
4459,0
39652,0
48074,0
12983,1
98264,1
36203,0
75132,0
32217,1
11901,1
81610,0
90035,2
48173,1
69348,0
79379,0
95721,0
16405,0
89113,2
24237,0
64641,0
81057,0
36607,0
10964,0
10603,1
60449,0
58769,0
48418,0
23898,0
42351,0
47334,0
94571,1
47203,1
80532,0
91724,1
93940,2
718,0
18701,0
14732,0
50843,0
13157,0
93638,1
55409,1
67837,0
74854,0
79022,0
58316,0
30314,0
26181,0
65552,0
65650,0
77051,0
56354,0
39773,0
47327,0
88262,0
87323,0
2333,1
12839,0
40995,0
52322,0
72544,0
47380,0
77614,0
47634,0
61319,0
76127,0
20690,0
53058,0
33576,0
62475,0
78935,0
65026,0
36908,0
57437,0
71801,0
67863,0
85033,1
49002,1
51111,0
33973,0
55959,0
33193,1
57620,0
64503,0
53213,2
33463,1
5148,0
97146,0
83836,0
2791,0
47564,0
91321,1
27846,0
26217,0
43914,0
23228,2
78592,0
54983,0
98520,1
11973,0
47273,0
62330,0
42354,0
92372,0
91803,2
45066,1
36855,0
31547,0
77504,1
71677,0
60068,2
20319,0
61263,0
66015,0
46184,0
18435,0
30047,2
14143,0
29911,0
26574,0
37914,0
12865,0
27023,0
58377,0
95827,1
59640,0
86030,0
96010,0
2919,2
24319,0
6412,0
46550,0
2563,0
41636,0
92678,0
65711,0
92663,2
53922,0
72482,0
62021,0
43748,0
21903,0
71999,0
16882,0
6461,1
74454,0
78411,1
47975,0
52347,0
41503,0
7822,0
3586,0
45034,0
6226,0
64506,1
59054,0
36567,0
25831,0
24485,0
56303,1
84635,0
37175,0
64723,0
44460,1
98643,0
24226,0
73007,0
90010,3
50609,0
41777,0
92059,1
97430,0
90822,0
18323,0
30327,2
64489,0
26437,0
1223,0
63382,0
72413,0
54645,0
77320,1
79707,2
21082,1
13860,0
7504,0
74471,0
47203,1
61545,0
20667,0
71260,0
36081,1
77650,0
48158,0
85122,1
74346,0
33455,1
1364,0
23045,0
26257,0
12161,0
94609,2
12873,0
38037,0
37185,0
45040,2
35974,0
32656,0
76654,0
61054,0
49648,0
80206,3
6451,1
1096,0
21829,0
22650,0
56125,0
77585,0
19713,1
54103,0
43961,0
65754,0
43468,0
99653,0
25810,0
17745,1
72023,1
10471,2
14816,0
33629,1
33449,0
55709,0
16937,0
86351,0
54768,0
44702,0
13787,0
59922,0
60074,2
36474,0
17317,0
42368,0
49309,0
83676,0
97818,0
68352,0
48743,0
97526,1
19802,1
21757,0
23401,0
74429,0
12582,0
97450,0
23075,0
56386,0
16253,0
57559,0
37151,0
81524,0
15698,0
31324,1
14564,1
64108,1
88135,0
97221,1
32952,1
53115,1
25882,0
82222,0
38139,1
65760,0
94545,2
36260,0
16639,0
95699,0
20052,0
44264,0
52159,0
49756,0
94518,2
35233,1
40504,1
70541,0
1224,0
36907,0
71485,0
80926,0
65334,0
50125,1
49319,0
72568,0
28631,0
28357,0
46256,1
96719,1
4085,0
33703,1
44202,1
72450,1
99665,0
25651,0
20198,1
72532,0
32024,0
49402,0
40328,0
66736,0
60103,2
52053,0
85534,0
93605,0
18845,0
49910,0
24370,0
51250,0
52348,0
75949,0
52320,0
39661,0
14228,1
15847,0
63787,0
76374,0
59740,0
70722,0
13830,0
49807,0
99348,0
12140,0
41635,0
24433,0
25275,0
63653,0
51557,0
43357,0
68137,1
2131,1
33917,1
75054,1
19967,0
65810,1
60554,1
78016,0
48089,1
29899,0
71958,0
66203,1
53525,0
28461,1
8042,0
39363,0
6249,0
32565,0
16034,0
8311,0
62365,0
74436,0
18831,0
12592,0
35584,0
98575,0
61018,0
58032,0
69133,0
40075,0
1368,0
48818,0
59731,0
42347,0
76530,0
73029,0
72858,0
19316,0
59716,0
35120,0
42635,0
28012,1
30175,0
49833,0
71272,0
98021,2
84764,0
87827,0
73065,0
91381,2
16334,0
98382,1
23089,0
47384,0
63039,0
31022,0
59085,0
43939,0
6057,0
46975,0
12057,0
54666,0
23130,0
2659,0
31503,0
95319,0
85206,2
4742,0
68949,0
81523,1
4930,0
95669,0
53018,1
31415,0
19936,0
91364,2
90403,3
57015,0
93454,1
86441,0
25917,0
62670,0
99361,0
56296,0
56026,0
30238,1
50170,0
45334,0
49071,0
62549,0
13628,0
4855,0
41667,0
19538,0
90623,2
21671,0
66866,0
67335,0
28644,0
52721,0
94550,2
86544,0
38505,0
29733,0
38575,0
36792,0
48120,1
771,0
98550,0
89444,0
15771,0
45373,1
12997,0
34236,1
70070,0
4473,1
37330,0
89501,0
57031,0
82934,0
99117,0
63112,1
67850,0
18942,0
56658,0
79080,0
34737,0
44680,0
68505,1
18049,1
48032,0
14109,0
26264,0
47610,0
27615,2
14822,0
78342,0
48204,0
47462,0
7871,1
7456,1
96756,1
62830,0
29593,0
12930,0
38549,0
45214,0
5777,0
4472,0
14718,0
94931,1
15824,0
52308,0
84327,0
44615,0
60419,0
93730,1
7643,2
48850,0
43065,2
76565,0
54475,0
68942,0
6472,0
23223,2
46365,0
50677,1
56519,0
57642,0
39530,0
83465,0
32680,0
48089,1
23354,0
67219,0
48616,0
99744,0
74955,0
54560,0
80818,0
12068,0
79730,0
95258,0
99140,0
65350,0
99133,0
12134,0
42055,0
93207,0
28352,0
25812,0
60444,0
8314,0
3809,0
20841,2
33850,0
45801,1
15636,0
78211,0
32720,1
31072,0
79013,1
46540,0
83826,0
2664,1
66542,0
62272,0
38256,0
27923,0
78574,1
45745,0
87579,0
1876,1
65449,0
46614,1
15026,0
51430,0
62618,0
8828,1
21136,1
19541,0
54540,0
79904,1
16150,0
68364,0
1887,1
97423,0
37733,0
11576,1
36605,1
78335,0
93726,1
28384,0
85119,1
25705,1
55371,0
86505,0
79424,2
59028,0
74469,0
30710,0
10927,0
33026,1
19512,1
2835,1
55111,0
63829,0
83868,0
45861,0
55011,1
48101,1
77449,2
84783,0
54531,0
71720,0
17747,0
36693,1
45807,0
47138,0
44412,0
21713,0
71238,0
25938,0
58464,0
66007,0
42533,0
17320,0
95675,0
84521,0
38828,0
97434,0
80011,1
15946,0
37807,0
47359,0
32541,1
71047,0
58065,0
82710,0
25111,0
99034,0
20754,1
70787,0
88336,0
79227,0
98832,0
8344,0
76401,1
89135,2
68437,0
46932,0
92315,0
27968,0
71065,0
89801,1
8349,0
79367,0
11429,0
57433,0
27849,0
38753,0
78387,0
82240,0
3241,0
72581,0
95431,0
16328,0
8511,0
91711,2
75764,0
24426,0
13029,0
79220,0
44114,1
65041,0
38857,0
94132,3
42370,0
70783,0
20664,0
78118,0
90731,2
14625,1
93932,0
28027,2
98333,0
99161,0
36471,0
53702,0
78257,2
20657,1
34655,2
39045,0
12086,0
6013,0
73041,0
14422,0
66417,0
52039,0
47586,0
15033,0
7603,1
43733,0
46040,0
6901,1
18433,0
40759,0
49201,1
83253,0
36089,0
77623,0
38475,0
85321,0
61476,0
43606,1
83861,0
11559,1
54603,1
1039,0
57106,2
15060,0
31049,0
49962,0
28073,0
2062,2
50651,0
63123,3
10973,0
24501,1
30106,1
11369,1
94303,2
95385,0
80247,2
30319,3
75249,1
31060,0
16866,0
49872,0
59211,0
14813,0
30571,0
35570,0
28442,0
35582,0
58722,0
30547,0
76566,0
13755,0
74964,0
21054,1
48653,0
71346,0
15427,0
56738,0
7935,0
66743,0
97442,0
17601,2
32505,1
61435,0
38610,0
5837,0
61279,0
48111,2
65264,0
41262,0
16370,0
23828,0
33040,2
67882,0
68964,0
62359,0
48886,0
12520,0
90031,1
63128,1
56521,0
54701,2
47880,0
83444,0
27565,0
71406,0
66111,0
56116,0
99752,1
30547,0
91916,0
77350,0
86024,0
84319,0
99016,1
44095,1
12929,0
41764,0
17771,0
62010,0
62621,0
84111,1
20603,1
1585,0
97499,0
67860,0
62863,0
30401,0
13495,0
90803,3
46553,0
61483,0
35766,0
44145,2
23462,3
14127,2
65672,0
19143,3
49316,1
73951,0
71429,0
74427,0
98105,3
10169,0
74830,0
13323,1
30553,0
15561,0
71417,0
23395,0
54646,0
26808,0
14108,0
44633,0
5488,0
23486,0
83526,0
59067,0
45237,1
75217,1
39701,0
14227,1
51061,0
3890,0
21043,3
92225,0
30731,0
59031,0
24628,0
57761,0
62438,0
58064,0
71430,0
4554,0
95915,0
91436,2
37087,1
40339,0
35640,0
2644,0
15759,0
60553,0
65721,1
23959,0
29649,1
61238,0
93280,0
48808,0
8241,0
53521,0
17931,0
22812,0
16740,0
17812,0
91731,1
18914,1
6412,0
92882,2
52581,0
16401,0
58316,0
93928,0
39828,0
7874,1
10519,0
49715,0
38949,0
49251,0
13052,0
85342,0
77970,0
74452,0
11952,0
18947,0
15849,0
72830,0
71043,0
1850,0
26236,0
77201,0
21042,2
70808,2
72633,0
62914,0
94301,3
85932,0
68130,1
95345,0
57718,0
98930,0
98010,0
55455,0
23176,0
52750,0
57474,0
87110,2
34984,0
62006,0
7735,1
89706,1
2723,0
60520,0
44450,0
45883,0
50454,0
71970,0
84735,0
41397,0
80223,1
40010,0
33157,1
15358,0
25039,0
48865,0
33019,2
48466,0
88007,1
22438,0
78950,0
98929,0
69351,0
65069,0
57252,0
35673,0
64738,0
99639,0
12989,0
17765,0
63113,0
50478,0
23324,0
59333,0
57441,0
28739,1
70814,0
76639,0
51532,0
61884,0
68504,1
50594,0
76367,0
17087,0
25607,0
35802,1
98901,1
97388,0
56647,0
30294,1
29702,0
40737,0
45876,0
6333,0
54963,0
33872,0
31057,0
32937,1
59804,0
41052,0
97232,1
14020,1
35071,1
40513,1
32664,0
27840,0
30291,0
23830,0
49912,0
10069,2
59226,0
14606,1
97466,0
61570,0
61726,0
99766,0
26411,0
27827,0
80304,2
52621,0
49104,0
97317,1
22723,0
50038,0
51009,0
83332,0
67074,0
95501,1
66751,0
27278,1
52351,0
55005,0
21223,0
48063,0
53581,0
12566,1
7018,1
53536,0
97369,0
24866,0
61264,0
14738,0
73501,1
22620,0
76567,0
10541,1
93636,1
69142,0
75948,0
68303,0
25661,0
2035,1
15676,0
35763,1
2215,3
30039,1
54015,0
27603,2
8327,0
12563,0
35594,0
22846,0
15204,0
39837,0
13832,0
29160,0
48079,0
48835,0
84734,0
32459,0
48362,1
19083,1
61252,0
72824,0
52721,0
2562,0
29127,0
47016,0
83864,0
48237,1
80002,1
50174,0
36067,1
18614,0
39747,0
98245,0
30153,0
32905,1
56253,0
92067,1
96707,2
85194,0
50628,0
25132,0
48014,0
62468,0
70753,0
83623,0
2762,1
49270,0
29445,2
41655,0
25443,0
76858,0
97110,0
66423,0
75460,1
30560,0
36032,0
5761,0
12563,1
13367,0
67483,0
94589,1
47229,0
25504,0
17034,0
2482,1
18453,0
58757,0
30258,0
62950,0
47993,0
28466,0
70130,2
15420,0
39730,0
81003,0
19533,0
64746,0
52555,0
62541,0
28043,0
76132,2
98329,0
62642,0
83815,1
65461,0
97124,2
12801,1
16235,0
50659,0
37327,0
44131,1
41740,0
17263,0
87736,0
25287,0
90262,1
73095,0
38141,0
3042,0
5068,0
65632,0
57650,0
15542,0
1060,1
10470,1
97827,0
35903,1
39564,1
47305,0
15037,0
8203,1
17215,0
62274,0
44145,2
48091,1
53549,0
72059,0
97034,1
77485,0
78741,3
58707,0
43076,0
57271,0
99785,0
26443,0
24486,0
84002,0
28357,0
37016,0
57362,0
76148,1
87047,0
46818,1
667,0
45330,0
60628,2
53226,1
98620,0
33715,1
57223,0
30721,1
46990,0
13329,0
13132,0
67455,0
96074,0
61872,0
68023,0
22304,4
72169,0
4669,0
71970,0
67057,0
33825,0
46103,0
71295,0
85724,0
30708,0
31789,0
87107,1
79106,1
12196,0
76443,0
33880,1
22407,2
42133,0
97203,1
68667,0
52054,0
68526,0
71447,0
71602,0
56251,0
27889,1
46155,0
46208,1
50664,0
65247,0
47283,0
68827,0
48130,1
30475,0
49030,0
51028,0
28090,0
77375,1
15724,0
74035,0
62473,0
95351,1
46740,0
62811,0
45224,1
16260,0
11425,0
12955,0
30273,0
59932,1
24831,0
7660,1
14846,0
35769,0
78602,1
63960,0
46615,1
24945,0
42170,0
98845,0
64743,0
76636,0
30609,0
95688,1
71078,0
35543,0
43927,0
88101,1
43026,2
5341,0
92057,2
56255,0
85083,1
19043,0
75487,0
8057,1
71030,0
53504,0
53140,1
27557,0
24441,0
56029,0
60064,0
42262,0
43518,0
17043,1
58060,0
12174,0
79326,0
68849,0
73169,0
95762,2
48655,0
38702,0
17035,0
19468,1
71105,2
13321,0
45328,0
10456,2
68379,0
33314,1
97641,0
44420,0
93623,0
53578,0
41815,0
18612,1
24077,0
18052,1
87564,0
78223,1
99751,0
41004,0
26571,0
65779,0
27281,0
55038,1
29102,0
73622,0
38379,0
60545,0
50858,0
78932,0
52651,0
55390,0
92304,0
37419,0
84055,0
97739,0
15466,0
81633,0
71642,0
71417,0
82050,0
37204,1
6376,0
83333,0
28203,2
85336,0
10598,1
62363,0
926,3
34609,1
30324,3
58402,0
58282,0
2822,0
13316,0
48006,0
55344,2
2553,0
14729,0
49504,2
27106,2
38701,0
4679,0
26378,0
77369,0
34471,1
10526,1
63109,2
682,1
96103,0
23313,0
71846,0
6269,0
2912,0
32664,0
75102,0
68132,1
95988,0
84119,2
56252,0
15122,1
92865,1
52339,0
98237,0
36079,0
26047,0
25428,0
95062,2
84023,0
95002,0
30005,2
7439,0
